X,Y,ID,SER,PERMIT,CR,DR,LOCATION,DATE,CD,TG,GD,MODEL,THEME,CITY,LAT,LON,TOOLTIP
-118.655827000047054,34.184653000136798,405,PK0562,,NX,,Valley Circle Blvd. && Victory Blvd.,,3,,,,OSF,Los Angeles,34.184653,-118.655827,Type: OSF\nLocation:  Valley Circle Blvd. && Victory Blvd.\nCouncil District:  3\nDate:  \nSerial: PK0562\nPermit:  
-118.605998999932496,34.21967800004861,406,PK0565,,NX,,Roscoe Blvd. && Topanga Blvd.,,3,,,,OSF,Los Angeles,34.219678,-118.605999,Type: OSF\nLocation:  Roscoe Blvd. && Topanga Blvd.\nCouncil District:  3\nDate:  \nSerial: PK0565\nPermit:  
-118.245700000052196,34.054299999941065,407,CD398,,SE,EB,1ST. FS HILL,1991-06-13T00:00:00.000Z,9,634,F3,A,AD SHELTERS,LOS ANGELES,34.0543,-118.2457,Type: AD SHELTERS\nLocation:  1ST. FS HILL\nCouncil District:  9\nDate:  6/13/1991\nSerial: CD398\nPermit:  
-118.240000000029951,34.050400000054815,408,CD155,,NW,WB,1ST. FS Judge JOHN AISO-san pedro,1983-02-02T00:00:00.000Z,9,634,G4,A,AD SHELTERS,LOS ANGELES,34.0504,-118.24,Type: AD SHELTERS\nLocation:  1ST. FS Judge JOHN AISO-san pedro\nCouncil District:  9\nDate:  2/2/1983\nSerial: CD155\nPermit:  
-118.240000000029951,34.050400000054815,409,CD425,,SW,EB,1ST. NS SAN PEDRO,1984-03-21T00:00:00.000Z,9,634,G4,A,AD SHELTERS,LOS ANGELES,34.0504,-118.24,Type: AD SHELTERS\nLocation:  1ST. NS SAN PEDRO\nCouncil District:  9\nDate:  3/21/1984\nSerial: CD425\nPermit:  
0,0,410,RBNA04,,NW,WB,5TH FS GRAND-one-way-------non-ad,2001-08-16T00:00:00.000Z,9,634,E4,mta,RAPID BUS-NON AD,LA RAPID BUS,,,Type: RAPID BUS-NON AD\nLocation:  5TH FS GRAND-one-way-------non-ad\nCouncil District:  9\nDate:  8/16/2001\nSerial: RBNA04\nPermit:  
-118.255199999939592,34.051600000092137,411,CD432,,NE,WB,5TH NS FLOWER,1986-12-01T00:00:00.000Z,9,634,E4,A,AD SHELTERS,LOS ANGELES,34.0516,-118.2552,Type: AD SHELTERS\nLocation:  5TH NS FLOWER\nCouncil District:  9\nDate:  12/1/1986\nSerial: CD432\nPermit:  
-118.245500000035662,34.046700000048219,412,RB056,,NE,WB,5TH NS MAIN-one-way,2001-08-16T00:00:00.000Z,9,634,F4,canopy,RAPID BUS,LA RAPID BUS,34.0467,-118.2455,Type: RAPID BUS\nLocation:  5TH NS MAIN-one-way\nCouncil District:  9\nDate:  8/16/2001\nSerial: RB056\nPermit:  
-118.254560000156161,34.048809999922476,413,RB053,,SW,EB,6TH NS GRAND-one-way,2001-08-15T00:00:00.000Z,9,634,E4,canopy,RAPID BUS,LA RAPID BUS,34.04881,-118.25456,Type: RAPID BUS\nLocation:  6TH NS GRAND-one-way\nCouncil District:  9\nDate:  8/15/2001\nSerial: RB053\nPermit:  
-118.248960000142162,34.045149999908759,414,RB055,,SE,EB,6TH FS MAIN-one-way,2001-08-15T00:00:00.000Z,9,634,F5,canopy,RAPID BUS,LA RAPID BUS,34.04515,-118.24896,Type: RAPID BUS\nLocation:  6TH FS MAIN-one-way\nCouncil District:  9\nDate:  8/15/2001\nSerial: RB055\nPermit:  
-118.255499999964385,34.00979999986145,415,CD918,,SE,EB,41ST. FS CENTRAL,2000-08-09T00:00:00.000Z,9,674,E3,D2MG,AD SHELTERS,LOS ANGELES,34.0098,-118.2555,Type: AD SHELTERS\nLocation:  41ST. FS CENTRAL\nCouncil District:  9\nDate:  8/9/2000\nSerial: CD918\nPermit:  
-118.255499999964385,34.00979999986145,416,CD1219,,NE,WB,41ST. NS CENTRAL,2000-08-10T00:00:00.000Z,9,674,E3,D2MG,AD SHELTERS,LOS ANGELES,34.0098,-118.2555,Type: AD SHELTERS\nLocation:  41ST. NS CENTRAL\nCouncil District:  9\nDate:  8/10/2000\nSerial: CD1219\nPermit:  
-118.264799999835262,34.009999999904608,417,CD919,,NW,SB,AVALON NS 42ND PLACE,1997-09-18T00:00:00.000Z,9,674,D3,A,AD SHELTERS,LOS ANGELES,34.01,-118.2648,Type: AD SHELTERS\nLocation:  AVALON NS 42ND PLACE\nCouncil District:  9\nDate:  9/18/1997\nSerial: CD919\nPermit:  
-118.263300000160342,34.015099999880462,418,CD808,,SE,NB,AVALON NS JEFFERSON,1993-12-09T00:00:00.000Z,9,674,D2,A,AD SHELTERS,LOS ANGELES,34.0151,-118.2633,Type: AD SHELTERS\nLocation:  AVALON NS JEFFERSON\nCouncil District:  9\nDate:  12/9/1993\nSerial: CD808\nPermit:  
-118.244399999944676,34.053999999821514,419,CD368,,NE,NB,BROADWAY FS 1ST.,2000-05-25T00:00:00.000Z,9,634,F3,A,AD SHELTERS,LOS ANGELES,34.054,-118.2444,Type: AD SHELTERS\nLocation:  BROADWAY FS 1ST.\nCouncil District:  9\nDate:  5/25/2000\nSerial: CD368\nPermit:  
-118.268800000166053,34.025199999852155,420,CD921,,SE,NB,BROADWAY NS ADAMS,2000-05-25T00:00:00.000Z,9,634,D7,A,AD SHELTERS,LOS ANGELES,34.0252,-118.2688,Type: AD SHELTERS\nLocation:  BROADWAY NS ADAMS\nCouncil District:  9\nDate:  5/25/2000\nSerial: CD921\nPermit:  
-118.242599999795829,34.055799999870665,421,CD255,,SW,SB,BROADWAY FS TEMPLE,1983-04-12T00:00:00.000Z,9,634,G3,A,AD SHELTERS,LOS ANGELES,34.0558,-118.2426,Type: AD SHELTERS\nLocation:  BROADWAY FS TEMPLE\nCouncil District:  9\nDate:  4/12/1983\nSerial: CD255\nPermit:  
-118.242599999795829,34.055799999870665,422,CD369,,NE,NB,BROADWAY FS TEMPLE,1984-03-28T00:00:00.000Z,9,634,G3,A,AD SHELTERS,LOS ANGELES,34.0558,-118.2426,Type: AD SHELTERS\nLocation:  BROADWAY FS TEMPLE\nCouncil District:  9\nDate:  3/28/1984\nSerial: CD369\nPermit:  
-118.262500000094178,34.03420000017924,423,CD1004,,SE,NB,BROADWAY NS VENICE,2000-04-26T00:00:00.000Z,9,634,D6,A,AD SHELTERS,LOS ANGELES,34.0342,-118.2625,Type: AD SHELTERS\nLocation:  BROADWAY NS VENICE\nCouncil District:  9\nDate:  4/26/2000\nSerial: CD1004\nPermit:  
-118.244899999986032,34.030999999831799,424,CD630,,NW,SB,CENTRAL NS 12TH,2000-08-09T00:00:00.000Z,9,634,F6,D2MG,AD SHELTERS,LOS ANGELES,34.031,-118.2449,Type: AD SHELTERS\nLocation:  CENTRAL NS 12TH\nCouncil District:  9\nDate:  8/9/2000\nSerial: CD630\nPermit:  
-118.255499999964385,34.00949999984428,425,CD1218,,SE,NB,CENTRAL NS 41ST.,2000-08-09T00:00:00.000Z,9,674,E3,A,AD SHELTERS,LOS ANGELES,34.0095,-118.2555,Type: AD SHELTERS\nLocation:  CENTRAL NS 41ST.\nCouncil District:  9\nDate:  8/9/2000\nSerial: CD1218\nPermit:  
-118.255499999964385,34.007000000060927,426,CD1216,,SE,NB,CENTRAL NS 42ND,2000-08-10T00:00:00.000Z,9,674,E3,D2MG,AD SHELTERS,LOS ANGELES,34.007,-118.2555,Type: AD SHELTERS\nLocation:  CENTRAL NS 42ND\nCouncil District:  9\nDate:  8/10/2000\nSerial: CD1216\nPermit:  
-118.255499999964385,34.006599999893162,427,CD1214,,SE,NB,CENTRAL NS 43RD,2000-08-10T00:00:00.000Z,9,674,E3,D2MG,AD SHELTERS,LOS ANGELES,34.0066,-118.2555,Type: AD SHELTERS\nLocation:  CENTRAL NS 43RD\nCouncil District:  9\nDate:  8/10/2000\nSerial: CD1214\nPermit:  
-118.254499999881688,34.018300000051816,428,CD812,,SE,NB,CENTRAL NS ADAMS,1993-03-25T00:00:00.000Z,9,674,E1,A,AD SHELTERS,LOS ANGELES,34.0183,-118.2545,Type: AD SHELTERS\nLocation:  CENTRAL NS ADAMS\nCouncil District:  9\nDate:  3/25/1993\nSerial: CD812\nPermit:  
-118.256700000063631,34.01350000016896,429,CD1220,,NW,SB,CENTRAL NS JEFFERSON-aka 35th,2000-08-16T00:00:00.000Z,9,674,E2,D2MG,AD SHELTERS,LOS ANGELES,34.0135,-118.2567,Type: AD SHELTERS\nLocation:  CENTRAL NS JEFFERSON-aka 35th\nCouncil District:  9\nDate:  8/16/2000\nSerial: CD1220\nPermit:  
-118.255499999964385,34.004400000107943,430,CD818,,SE,NB,CENTRAL NS VERNON,2000-08-16T00:00:00.000Z,9,674,E3,D2MG,AD SHELTERS,LOS ANGELES,34.0044,-118.2555,Type: AD SHELTERS\nLocation:  CENTRAL NS VERNON\nCouncil District:  9\nDate:  8/16/2000\nSerial: CD818\nPermit:  
-118.249599999925593,34.024499999937156,431,CD813,,NE,NB,CENTRAL FS WASHINGTON,1993-11-04T00:00:00.000Z,9,634,F7,A,AD SHELTERS,LOS ANGELES,34.0245,-118.2496,Type: AD SHELTERS\nLocation:  CENTRAL FS WASHINGTON\nCouncil District:  9\nDate:  11/4/1993\nSerial: CD813\nPermit:  
-118.247019999802063,33.995010000150792,432,CD1250,,SW,SB,COMPTON FS 53RD,2000-10-11T00:00:00.000Z,9,674,F5,D2MG,AD SHELTERS,LOS ANGELES,33.99501,-118.24702,Type: AD SHELTERS\nLocation:  COMPTON FS 53RD\nCouncil District:  9\nDate:  10/11/2000\nSerial: CD1250\nPermit:  
-118.246800000143196,33.993900000167201,433,CD1222,,SE,NB,COMPTON NS 53RD,2000-08-16T00:00:00.000Z,9,674,F5,D2MG,AD SHELTERS,LOS ANGELES,33.9939,-118.2468,Type: AD SHELTERS\nLocation:  COMPTON NS 53RD\nCouncil District:  9\nDate:  8/16/2000\nSerial: CD1222\nPermit:  
-118.252200000140618,34.056699999888679,434,CD384,,SE,NB,FIGUEROA NS 2ND,1984-05-16T00:00:00.000Z,9,634,E3,A,AD SHELTERS,LOS ANGELES,34.0567,-118.2522,Type: AD SHELTERS\nLocation:  FIGUEROA NS 2ND\nCouncil District:  9\nDate:  5/16/1984\nSerial: CD384\nPermit:  
-118.253599999807236,34.055199999883669,435,CD382,,NE,NB,FIGUEROA FS 3RD,1984-05-16T00:00:00.000Z,9,634,E3,A,AD SHELTERS,LOS ANGELES,34.0552,-118.2536,Type: AD SHELTERS\nLocation:  FIGUEROA FS 3RD\nCouncil District:  9\nDate:  5/16/1984\nSerial: CD382\nPermit:  
-118.259080000170655,34.049249999975238,436,CD1139,,SE,NB,FIGUEROA NS 7TH,2000-10-05T00:00:00.000Z,9,634,E4,D2MG,AD SHELTERS,LOS ANGELES,34.04925,-118.25908,Type: AD SHELTERS\nLocation:  FIGUEROA NS 7TH\nCouncil District:  9\nDate:  10/5/2000\nSerial: CD1139\nPermit:  
-118.264299999793906,34.043600000095132,437,CD375,,SE,NB,FIGUEROA NS 11TH,1984-04-12T00:00:00.000Z,9,634,D5,A,AD SHELTERS,LOS ANGELES,34.0436,-118.2643,Type: AD SHELTERS\nLocation:  FIGUEROA NS 11TH\nCouncil District:  9\nDate:  4/12/1984\nSerial: CD375\nPermit:  
-118.265740000092663,34.04211000001937,438,CD1147,,SE,NB,FIGUEROA NS 12TH,2000-10-05T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.04211,-118.26574,Type: AD SHELTERS\nLocation:  FIGUEROA NS 12TH\nCouncil District:  9\nDate:  10/5/2000\nSerial: CD1147\nPermit:  
-118.272510000068664,34.032120000170835,439,CD1131,,NW,SB,FIGUEROA NS 21ST.,2000-10-11T00:00:00.000Z,9,634,C6,D2MG,AD SHELTERS,LOS ANGELES,34.03212,-118.27251,Type: AD SHELTERS\nLocation:  FIGUEROA NS 21ST.\nCouncil District:  9\nDate:  10/11/2000\nSerial: CD1131\nPermit:  
-118.281799999893778,34.009699999849389,440,CD623,,NW,SB,FIGUEROA NS 41ST,1989-01-20T00:00:00.000Z,9,674,B3,A,AD SHELTERS,LOS ANGELES,34.0097,-118.2818,Type: AD SHELTERS\nLocation:  FIGUEROA NS 41ST\nCouncil District:  9\nDate:  1/20/1989\nSerial: CD623\nPermit:  
-118.281799999893778,34.005799999863036,441,CD624,,NW,SB,FIGUEROA NS 43RD,1989-02-10T00:00:00.000Z,9,674,B3,A,AD SHELTERS,LOS ANGELES,34.0058,-118.2818,Type: AD SHELTERS\nLocation:  FIGUEROA NS 43RD\nCouncil District:  9\nDate:  2/10/1989\nSerial: CD624\nPermit:  
-118.281009999873362,34.023079999848697,442,CD1125,,NE,NB,FIGUEROA FS JEFFERSON,2000-10-11T00:00:00.000Z,9,674,C1,D2MG,AD SHELTERS,LOS ANGELES,34.02308,-118.28101,Type: AD SHELTERS\nLocation:  FIGUEROA FS JEFFERSON\nCouncil District:  9\nDate:  10/11/2000\nSerial: CD1125\nPermit:  
-118.279000000111353,34.02190000017233,443,CD256,,SE,NB,FIGUEROA NS JEFFERSON,1983-04-25T00:00:00.000Z,9,674,C1,B,AD SHELTERS,LOS ANGELES,34.0219,-118.279,Type: AD SHELTERS\nLocation:  FIGUEROA NS JEFFERSON\nCouncil District:  9\nDate:  4/25/1983\nSerial: CD256\nPermit:  
-118.266889999963198,34.040779999856206,444,CD1123,,NE,NB,FIGUEROA FS PICO,2000-10-04T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.04078,-118.26689,Type: AD SHELTERS\nLocation:  FIGUEROA FS PICO\nCouncil District:  9\nDate:  10/4/2000\nSerial: CD1123\nPermit:  
-118.265969999797278,34.042210000182052,445,CD1134,,SW,SB,FIGUEROA FS PICO,2000-10-11T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.04221,-118.26597,Type: AD SHELTERS\nLocation:  FIGUEROA FS PICO\nCouncil District:  9\nDate:  10/11/2000\nSerial: CD1134\nPermit:  
-118.269070000053645,34.037450000129866,446,CD1122,,SE,WB,FIGUEROA NS VENICE,2000-10-05T00:00:00.000Z,9,634,D6,D2MG,AD SHELTERS,LOS ANGELES,34.03745,-118.26907,Type: AD SHELTERS\nLocation:  FIGUEROA NS VENICE\nCouncil District:  9\nDate:  10/5/2000\nSerial: CD1122\nPermit:  
-118.281799999893778,34.003699999954016,447,CD058,,SE,NB,FIGUEROA NS VERNON,2002-05-02T00:00:00.000Z,9,674,B3,D1MG,AD SHELTERS,LOS ANGELES,34.0037,-118.2818,Type: AD SHELTERS\nLocation:  FIGUEROA NS VERNON\nCouncil District:  9\nDate:  5/2/2002\nSerial: CD058\nPermit:  
-118.270299999840958,34.03550000006372,448,CD353,,NE,NB,FIGUEROA FS WASHINGTON,1984-02-28T00:00:00.000Z,9,634,C6,A,AD SHELTERS,LOS ANGELES,34.0355,-118.2703,Type: AD SHELTERS\nLocation:  FIGUEROA FS WASHINGTON\nCouncil District:  9\nDate:  2/28/1984\nSerial: CD353\nPermit:  
-118.27059999986578,34.034900000101494,449,CD354,,NW,SB,FIGUEROA NS WASHINGTON,1984-02-28T00:00:00.000Z,9,634,C6,A,AD SHELTERS,LOS ANGELES,34.0349,-118.2706,Type: AD SHELTERS\nLocation:  FIGUEROA NS WASHINGTON\nCouncil District:  9\nDate:  2/28/1984\nSerial: CD354\nPermit:  
-118.258049999950714,34.050479999816645,450,CD1141,,NE,NB,FIGUEROA FS WILSHIRE,2000-10-05T00:00:00.000Z,9,634,E4,D2MG,AD SHELTERS,LOS ANGELES,34.05048,-118.25805,Type: AD SHELTERS\nLocation:  FIGUEROA FS WILSHIRE\nCouncil District:  9\nDate:  10/5/2000\nSerial: CD1141\nPermit:  
-118.252500000165455,34.054500000051171,451,CD431,,SE,NB,FLOWER NS 3RD,1984-03-30T00:00:00.000Z,9,634,E3,A,AD SHELTERS,LOS ANGELES,34.0545,-118.2525,Type: AD SHELTERS\nLocation:  FLOWER NS 3RD\nCouncil District:  9\nDate:  3/30/1984\nSerial: CD431\nPermit:  
-118.252500000165455,34.054500000051171,452,CD633,,NW,SB,FLOWER NS 3RD-midblock,1989-07-14T00:00:00.000Z,9,634,F3,A,AD SHELTERS,LOS ANGELES,34.0545,-118.2525,Type: AD SHELTERS\nLocation:  FLOWER NS 3RD-midblock\nCouncil District:  9\nDate:  7/14/1989\nSerial: CD633\nPermit:  
-118.250399999991785,34.05310000016339,453,CD634,,SW,SB,GRAND FS 3RD-on bridge top,1989-09-01T00:00:00.000Z,9,634,F4,A,AD SHELTERS,LOS ANGELES,34.0531,-118.2504,Type: AD SHELTERS\nLocation:  GRAND FS 3RD-on bridge top\nCouncil District:  9\nDate:  9/1/1989\nSerial: CD634\nPermit:  
-118.262400000085918,34.040200000146712,454,CD768,,NW,SB,GRAND NS 12TH,1992-09-02T00:00:00.000Z,9,634,D5,A,AD SHELTERS,LOS ANGELES,34.0402,-118.2624,Type: AD SHELTERS\nLocation:  GRAND NS 12TH\nCouncil District:  9\nDate:  9/2/1992\nSerial: CD768\nPermit:  
-118.264000000218218,34.038299999977937,455,CD769,,SW,SB,GRAND FS 14TH,2000-05-25T00:00:00.000Z,9,634,D6,A,AD SHELTERS,LOS ANGELES,34.0383,-118.264,Type: AD SHELTERS\nLocation:  GRAND FS 14TH\nCouncil District:  9\nDate:  5/25/2000\nSerial: CD769\nPermit:  
-118.271160000181595,34.026410000032286,456,CD131,,SE,NB,GRAND NS ADAMS,1982-08-12T00:00:00.000Z,9,634,C7,A,AD SHELTERS,LOS ANGELES,34.02641,-118.27116,Type: AD SHELTERS\nLocation:  GRAND NS ADAMS\nCouncil District:  9\nDate:  8/12/1982\nSerial: CD131\nPermit:  
-118.265399999884863,34.035699999852518,457,CD770,,NW,SB,GRAND NS VENICE,1992-09-02T00:00:00.000Z,9,634,D6,A,AD SHELTERS,LOS ANGELES,34.0357,-118.2654,Type: AD SHELTERS\nLocation:  GRAND NS VENICE\nCouncil District:  9\nDate:  9/2/1992\nSerial: CD770\nPermit:  
-118.267300000042013,34.032599999831461,458,CD763,,SW,SB,GRAND FS WASHINGTON-midblock,1990-11-16T00:00:00.000Z,9,634,D6,A,AD SHELTERS,LOS ANGELES,34.0326,-118.2673,Type: AD SHELTERS\nLocation:  GRAND FS WASHINGTON-midblock\nCouncil District:  9\nDate:  11/16/1990\nSerial: CD763\nPermit:  
-118.265799999917945,34.031999999831378,459,CD346,,SW,SB,HILL FS WASHINGTON,1984-02-29T00:00:00.000Z,9,634,D6,A,AD SHELTERS,LOS ANGELES,34.032,-118.2658,Type: AD SHELTERS\nLocation:  HILL FS WASHINGTON\nCouncil District:  9\nDate:  2/29/1984\nSerial: CD346\nPermit:  
-118.24589000002301,34.054479999949784,460,HS001,,SW,SB,HILL FS 1ST.------------streetscape,2001-12-06T00:00:00.000Z,9,634,F3,D2TC,AD SHELTERS,LOS ANGELES,34.05448,-118.24589,Type: AD SHELTERS\nLocation:  HILL FS 1ST.------------streetscape\nCouncil District:  9\nDate:  12/6/2001\nSerial: HS001\nPermit:  
-118.248350000046798,34.051770000066711,461,CD396,,SW,SB,HILL FS 3RD-------------streetscape,2001-12-06T00:00:00.000Z,9,634,F4,D2TC,AD SHELTERS,LOS ANGELES,34.05177,-118.24835,Type: AD SHELTERS\nLocation:  HILL FS 3RD-------------streetscape\nCouncil District:  9\nDate:  12/6/2001\nSerial: CD396\nPermit:  
-118.250589999962557,34.051210000110217,462,HS002,,NW,SB,HILL FS 4TH-------------streetscape,2001-12-06T00:00:00.000Z,9,634,F4,D2TC,AD SHELTERS,LOS ANGELES,34.05121,-118.25059,Type: AD SHELTERS\nLocation:  HILL FS 4TH-------------streetscape\nCouncil District:  9\nDate:  12/6/2001\nSerial: HS002\nPermit:  
-118.257600000138083,34.041700000166777,463,HS005,,SW,SB,HILL FS OLYMPIC-------streetscape,2001-12-06T00:00:00.000Z,9,634,E5,D2TC,AD SHELTERS,LOS ANGELES,34.0417,-118.2576,Type: AD SHELTERS\nLocation:  HILL FS OLYMPIC-------streetscape\nCouncil District:  9\nDate:  12/6/2001\nSerial: HS005\nPermit:  
-118.243750000115512,34.055620000059989,464,CD253,,SW,SB,HILL FS TEMPLE--------streetscape,2001-12-06T00:00:00.000Z,9,634,F3,D2TC,AD SHELTERS,LOS ANGELES,34.05562,-118.24375,Type: AD SHELTERS\nLocation:  HILL FS TEMPLE--------streetscape\nCouncil District:  9\nDate:  12/6/2001\nSerial: CD253\nPermit:  
0,0,465,HS003,,NW,SB,HILL NS 5TH-------------streetscapeDOT,2001-12-05T00:00:00.000Z,9,634,F3,D3TC,AD SHELTERS,LA-NON VIACOM,,,Type: AD SHELTERS\nLocation:  HILL NS 5TH-------------streetscapeDOT\nCouncil District:  9\nDate:  12/5/2001\nSerial: HS003\nPermit:  
0,0,466,HS004,,SW,SB,HILL FS 9TH-------------streetscapeDOT,2001-12-05T00:00:00.000Z,9,634,E5,D3TC,AD SHELTERS,LA-NON VIACOM,,,Type: AD SHELTERS\nLocation:  HILL FS 9TH-------------streetscapeDOT\nCouncil District:  9\nDate:  12/5/2001\nSerial: HS004\nPermit:  
0,0,467,HS008,,SE,NB,HILL NS OLYMPIC-----streetscapeDOT,2001-12-05T00:00:00.000Z,9,634,E5,D3TC,AD SHELTERS,LA-NON VIACOM,,,Type: AD SHELTERS\nLocation:  HILL NS OLYMPIC-----streetscapeDOT\nCouncil District:  9\nDate:  12/5/2001\nSerial: HS008\nPermit:  
0,0,468,HS007,,SE,NB,HILL NS 11TH-----------streetscapeDOT,2001-12-05T00:00:00.000Z,9,634,E5,D3TC,AD SHELTERS,LA-NON VIACOM,,,Type: AD SHELTERS\nLocation:  HILL NS 11TH-----------streetscapeDOT\nCouncil District:  9\nDate:  12/5/2001\nSerial: HS007\nPermit:  
0,0,469,HS006,,SW,SB,HILL FS 12TH-----------streetscapeDOT,2001-12-05T00:00:00.000Z,9,634,E6,D3TC,AD SHELTERS,LA-NON VIACOM,,,Type: AD SHELTERS\nLocation:  HILL FS 12TH-----------streetscapeDOT\nCouncil District:  9\nDate:  12/5/2001\nSerial: HS006\nPermit:  
-118.248999999875963,34.05650000013167,470,CD391,,SW,SB,HOPE FS 1ST.,1984-04-13T00:00:00.000Z,9,634,F3,A,AD SHELTERS,LOS ANGELES,34.0565,-118.249,Type: AD SHELTERS\nLocation:  HOPE FS 1ST.\nCouncil District:  9\nDate:  4/13/1984\nSerial: CD391\nPermit:  
-118.238799999930706,34.052699999935996,471,CD163,,SE,NB,Judge.J.AISO-san pedro NS TEMPLE,1983-02-02T00:00:00.000Z,9,634,G4,A,AD SHELTERS,LOS ANGELES,34.0527,-118.2388,Type: AD SHELTERS\nLocation:  Judge.J.AISO-san pedro NS TEMPLE\nCouncil District:  9\nDate:  2/2/1983\nSerial: CD163\nPermit:  
-118.239900000021663,34.053600000119367,472,CD084,,NE,NB,LOS ANGELES FS TEMPLE,1982-09-27T00:00:00.000Z,9,634,G3,A,AD SHELTERS,LOS ANGELES,34.0536,-118.2399,Type: AD SHELTERS\nLocation:  LOS ANGELES FS TEMPLE\nCouncil District:  9\nDate:  9/27/1982\nSerial: CD084\nPermit:  
-118.241500000153991,34.051499999838406,473,CD318,,NW,SB,LOS ANGELES NS 1ST.FG/dome8/99,,9,634,G4,Adome,AD SHELTERS,LOS ANGELES,34.0515,-118.2415,Type: AD SHELTERS\nLocation:  LOS ANGELES NS 1ST.FG/dome8/99\nCouncil District:  9\nDate:  \nSerial: CD318\nPermit:  
-118.255899999997467,33.969600000090495,474,CD1055,,NW,WB,MANCHESTER FS CENTRAL,2000-05-24T00:00:00.000Z,9,704,E2,A,AD SHELTERS,LOS ANGELES,33.9696,-118.2559,Type: AD SHELTERS\nLocation:  MANCHESTER FS CENTRAL\nCouncil District:  9\nDate:  5/24/2000\nSerial: CD1055\nPermit:  
-118.295000000087171,34.010799999834397,475,CD066,,SE,EB,M.L.KING FS BUDLONG,1983-02-03T00:00:00.000Z,9,674,A2,B,AD SHELTERS,LOS ANGELES,34.0108,-118.295,Type: AD SHELTERS\nLocation:  M.L.KING FS BUDLONG\nCouncil District:  9\nDate:  2/3/1983\nSerial: CD066\nPermit:  
-118.281699999885504,34.011000000128405,476,CD1102,,SE,EB,M.L.KING FS FIGUEROA,2000-05-31T00:00:00.000Z,9,674,B2,A,AD SHELTERS,LOS ANGELES,34.011,-118.2817,Type: AD SHELTERS\nLocation:  M.L.KING FS FIGUEROA\nCouncil District:  9\nDate:  5/31/2000\nSerial: CD1102\nPermit:  
-118.299299999993636,34.010799999834397,477,CD064,,SE,NB,NORMANDIE NS M.L.KING,1982-11-16T00:00:00.000Z,9,673,J3,A,AD SHELTERS,LOS ANGELES,34.0108,-118.2993,Type: AD SHELTERS\nLocation:  NORMANDIE NS M.L.KING\nCouncil District:  9\nDate:  11/16/1982\nSerial: CD064\nPermit:  
-118.268000000099889,34.028500000010183,478,CD821,,NE,NB,OLIVE FS 23RD,1993-11-04T00:00:00.000Z,9,634,D7,A,AD SHELTERS,LOS ANGELES,34.0285,-118.268,Type: AD SHELTERS\nLocation:  OLIVE FS 23RD\nCouncil District:  9\nDate:  11/4/1993\nSerial: CD821\nPermit:  
-118.249299999900799,34.052400000108442,479,CD393,,SE,NB,OLIVE NS General Kosciuszko Way,1984-05-16T00:00:00.000Z,9,634,F3,A,AD SHELTERS,LOS ANGELES,34.0524,-118.2493,Type: AD SHELTERS\nLocation:  OLIVE NS General Kosciuszko Way\nCouncil District:  9\nDate:  5/16/1984\nSerial: CD393\nPermit:  
-118.26290000012726,34.045099999900778,480,CD137,,NE,WB,OLYMPIC NS FIGUEROA,1982-08-11T00:00:00.000Z,9,634,D5,A,AD SHELTERS,LOS ANGELES,34.0451,-118.2629,Type: AD SHELTERS\nLocation:  OLYMPIC NS FIGUEROA\nCouncil District:  9\nDate:  8/11/1982\nSerial: CD137\nPermit:  
-118.266310000005049,34.046199999965459,481,CD1143,,SW,EB,OLYMPIC NS GEORGIA,2000-10-04T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.0462,-118.26631,Type: AD SHELTERS\nLocation:  OLYMPIC NS GEORGIA\nCouncil District:  9\nDate:  10/4/2000\nSerial: CD1143\nPermit:  
-118.265850000146656,34.046199999965459,482,CD1142,,NW,WB,OLYMPIC FS GEORGIA,2000-10-04T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.0462,-118.26585,Type: AD SHELTERS\nLocation:  OLYMPIC FS GEORGIA\nCouncil District:  9\nDate:  10/4/2000\nSerial: CD1142\nPermit:  
-118.270679999782558,34.042210000182052,483,CD1144,,SE,EB,PICO FS CHERRY,2000-10-04T00:00:00.000Z,9,634,C5,D2MG,AD SHELTERS,LOS ANGELES,34.04221,-118.27068,Type: AD SHELTERS\nLocation:  PICO FS CHERRY\nCouncil District:  9\nDate:  10/4/2000\nSerial: CD1144\nPermit:  
-118.267230000170969,34.040969999880375,484,CD1145,,NW,WB,PICO FS FIGUEROA,2000-10-04T00:00:00.000Z,9,634,D5,D2MG,AD SHELTERS,LOS ANGELES,34.04097,-118.26723,Type: AD SHELTERS\nLocation:  PICO FS FIGUEROA\nCouncil District:  9\nDate:  10/4/2000\nSerial: CD1145\nPermit:  
-118.26340000016863,34.038900000084496,485,CD132,,SW,EB,PICO NS GRAND,1982-08-11T00:00:00.000Z,9,634,D5,A,AD SHELTERS,LOS ANGELES,34.0389,-118.2634,Type: AD SHELTERS\nLocation:  PICO NS GRAND\nCouncil District:  9\nDate:  8/11/1982\nSerial: CD132\nPermit:  
